Timestamp,How old are you?,What is your gender?,Where do you currently live?,How would you rate the overall cleanliness of the public toilets you have used in the past month?,How safe do you feel when using public toilets ?,What features would you like to see in public toilets to make them more comfortable and convenient? ,"Do you have public services like buses, parks , or libraries?","How often do you use public transportation (buses, trains,etc.)?",How satisfied are you with the public transportation in your area?,What changes would you like to see in public transportation?,Do you visit parks in your area?,What would make you more likely to visit local parks?,Which park amenities are most important to you?,What is the most significant issue or concern you face when visiting local parks? ,Do you feel safe using public transportation in your area?,Are there any new service you'd like to see in local parks? ,How satisfied are you with the services and resources offered by local libraries?, How often do you visit the library?,How satisfied are you with local public services overall?,What types of programs or services would you like to see offered at local libraries?, Do you have any suggestions for improving local public services?
2025-03-09 23:14:45.004,18-35 years,Female,Hyderabad,,,,No,A few times a week,Very satisfied,"Cleaner, more comfortable vehicles",No,Increased programming and events,Walking trails,Safety and security,No,Sports equipment rentals,Neutral,Rarely,Very Dissatisfied,Language learning programs,Invest in technology
2025-03-09 23:15:03.862,36-50 years,Male,mysuru,,,,Yes,Once a week,Satisfied,"Cleaner, more comfortable vehicles",Sometimes,Increased programming and events,Walking trails,Accessibility and inclusivity,Sometimes,Sports equipment rentals,Neutral,Quarterly,Neutral,E book access,Invest in technology
2025-03-09 23:15:18.245,18-35 years,Female,chennai,,,,No,Once a week,Very satisfied,"Cleaner, more comfortable vehicles",Yes,Increased programming and events,Sports facilities,Lack of amenities,No,Sports equipment rentals,Neutral,Monthly,Dissatisfied,E book access,Invest in technology
2025-03-09 23:15:31.926,18-35 years,Male,Hyderabad,,,,Yes,A few times a week,Neutral,"Cleaner, more comfortable vehicles",Yes,More amenities,Picnic area,Maintenance and cleanliness,No,Electric vehicle charging stations,Neutral,Monthly,Satisfied,"DIY workshop(crafting,painting)",Invest in technology
2025-03-09 23:15:48.036,18-35 years,Male,mysuru,,,,No,A few times a week,Neutral,More frequent buses/trains,No,More amenities,Sports facilities,Accessibility and inclusivity,No,Electric vehicle charging stations,Neutral,Quarterly,Dissatisfied,Language learning programs,Increase transparency
2025-03-09 23:16:05.799,51-70 years,Female,mysuru,,,,Yes,Once a week,Neutral,Reduced fares or free transfers,No,Better maintenance and cleanliness,Walking trails,Accessibility and inclusivity,Yes,Electric vehicle charging stations,Satisfied,Quarterly,Neutral,"DIY workshop(crafting,painting)",Invest in technology
2025-03-09 23:16:25.852,18-35 years,Female,mysuru,,,,Yes,Never,Neutral,Reduced fares or free transfers,No,Increased programming and events,Restrooms,Lack of amenities,No,Sports equipment rentals,Satisfied,Monthly,Neutral,E book access,Invest in technology
2025-03-09 23:16:39.160,36-50 years,Male,Hyderabad,,,,Yes,A few times a week,Satisfied,Reduced fares or free transfers,Yes,More amenities,Sports facilities,Accessibility and inclusivity,No,Sports equipment rentals,Satisfied,Rarely,Neutral,Language learning programs,Invest in technology
2025-03-09 23:16:57.349,36-50 years,Female,mysuru,,,,No,Once a week,Unsatisfied,Increased safety and security,Yes,Better maintenance and cleanliness,Picnic area,Accessibility and inclusivity,Yes,Electric vehicle charging stations,Dissatisfied,Monthly,Very Satisfied,E book access,Improve customer service
2025-03-09 23:17:12.575,18-35 years,Male,kanakapura,,,,No,A few times a week,Neutral,"Cleaner, more comfortable vehicles",Yes,More amenities,Walking trails,Accessibility and inclusivity,Sometimes,Sports equipment rentals,Neutral,Monthly,Satisfied,Language learning programs,Enhance community engagement
2025-03-09 23:17:35.664,36-50 years,Male,kanakapura,,,,Yes,Once a week,Neutral,Reduced fares or free transfers,No,Increased programming and events,Picnic area,Crowding and noise,No,Electric vehicle charging stations,Dissatisfied,Monthly,Satisfied,E book access,Invest in technology
2025-03-09 23:17:53.275,18-35 years,Male,mysuru,,,,Yes,A few times a week,Neutral,"Cleaner, more comfortable vehicles",No,Increased programming and events,Walking trails,Accessibility and inclusivity,No,Sports equipment rentals,Satisfied,Quarterly,Neutral,E book access,Improve customer service
2025-03-09 23:18:10.639,36-50 years,Male,kanakapura,,,,Yes,Once a week,Unsatisfied,Reduced fares or free transfers,No,Increased programming and events,Sports facilities,Lack of amenities,No,Sports equipment rentals,Neutral,Quarterly,Neutral,"DIY workshop(crafting,painting)",Increase transparency
2025-03-09 23:18:27.344,18-35 years,Male,kanakapura,,,,Yes,A few times a week,Satisfied,More frequent buses/trains,No,Increased programming and events,Restrooms,Lack of amenities,Sometimes,Electric vehicle charging stations,Satisfied,Rarely,Satisfied,E book access,Improve customer service
2025-03-09 23:18:43.168,36-50 years,Male,kanakapura,,,,No,Once a week,Neutral,"Cleaner, more comfortable vehicles",Yes,Better maintenance and cleanliness,Playgrounds,Lack of amenities,No,Sports equipment rentals,Satisfied,Quarterly,Neutral,Language learning programs,Invest in technology
2025-03-09 23:18:57.265,36-50 years,Male,mysuru,,,,No,Once a week,Neutral,"Cleaner, more comfortable vehicles",Sometimes,Increased programming and events,Walking trails,Maintenance and cleanliness,Yes,Sports equipment rentals,Dissatisfied,Never,Neutral,"DIY workshop(crafting,painting)",Improve customer service
2025-03-09 23:19:19.836,36-50 years,Female,mysuru,,,,No,Once a week,Satisfied,Reduced fares or free transfers,Yes,Increased programming and events,Sports facilities,Accessibility and inclusivity,Yes,Public restrooms,Satisfied,Weekly,Dissatisfied,"DIY workshop(crafting,painting)",Invest in technology
2025-03-09 23:19:34.206,18-35 years,Male,Hyderabad,,,,Yes,Once a week,Satisfied,"Cleaner, more comfortable vehicles",No,Increased programming and events,Sports facilities,Lack of amenities,No,Sports equipment rentals,Neutral,Quarterly,Very Satisfied,E book access,Improve customer service
2025-03-09 23:19:48.865,10-18 years,Male,kanakapura,,,,Yes,A few times a week,Neutral,"Cleaner, more comfortable vehicles",Yes,Better maintenance and cleanliness,Walking trails,Lack of amenities,No,Sports equipment rentals,Satisfied,Monthly,Neutral,Language learning programs,Improve customer service
2025-03-09 23:20:03.025,36-50 years,Female,mysuru,,,,No,Once a week,Satisfied,Increased safety and security,Sometimes,More amenities,Picnic area,Maintenance and cleanliness,No,Sports equipment rentals,Satisfied,Weekly,Very Satisfied,Language learning programs,Enhance community engagement
2025-03-09 23:20:16.000,10-18 years,Male,kanakapura,,,,Yes,Never,Neutral,"Cleaner, more comfortable vehicles",No,More amenities,Picnic area,Accessibility and inclusivity,Sometimes,Electric vehicle charging stations,Dissatisfied,Rarely,Neutral,E book access,Improve customer service
2025-03-09 23:20:27.875,36-50 years,Male,kanakapura,,,,No,Once a week,Unsatisfied,"Cleaner, more comfortable vehicles",No,Better maintenance and cleanliness,Walking trails,Lack of amenities,No,Sports equipment rentals,Very dissatisfied,Never,Dissatisfied,"DIY workshop(crafting,painting)",Improve customer service
2025-03-09 23:20:41.837,36-50 years,Female,kanakapura,,,,No,Once a week,Satisfied,Reduced fares or free transfers,Yes,Better maintenance and cleanliness,Walking trails,Accessibility and inclusivity,No,Electric vehicle charging stations,Neutral,Monthly,Satisfied,E book access,Improve customer service
2025-03-09 23:20:54.403,18-35 years,Male,mysuru,,,,Yes,Once a week,Neutral,Increased safety and security,No,Better maintenance and cleanliness,Picnic area,Lack of amenities,No,Sports equipment rentals,Neutral,Quarterly,Neutral,Language learning programs,Improve customer service
2025-03-09 23:21:08.541,18-35 years,Male,Hyderabad,,,,Yes,Never,Neutral,"Cleaner, more comfortable vehicles",No,Better maintenance and cleanliness,Picnic area,Accessibility and inclusivity,No,Sports equipment rentals,Neutral,Quarterly,Neutral,E book access,Invest in technology
2025-03-09 23:21:28.028,18-35 years,Male,kanakapura,,,,Yes,Once a week,Unsatisfied,Increased safety and security,No,Increased programming and events,Playgrounds,Accessibility and inclusivity,Sometimes,Electric vehicle charging stations,Neutral,Monthly,Neutral,E book access,Increase transparency
2025-03-09 23:21:41.368,51-70 years,Female,mysuru,,,,Yes,Once a week,Neutral,"Cleaner, more comfortable vehicles",No,More amenities,Sports facilities,Maintenance and cleanliness,No,Electric vehicle charging stations,Satisfied,Rarely,Very Dissatisfied,E book access,Improve customer service
2025-03-09 23:21:59.587,36-50 years,Male,kanakapura,,,,Yes,A few times a week,Satisfied,"Cleaner, more comfortable vehicles",No,More amenities,Sports facilities,Maintenance and cleanliness,Yes,Sports equipment rentals,Neutral,Quarterly,Satisfied,Language learning programs,Invest in technology
2025-03-09 23:22:15.786,18-35 years,Female,mysuru,,,,No,A few times a week,Neutral,Reduced fares or free transfers,No,Increased programming and events,Picnic area,Accessibility and inclusivity,No,Electric vehicle charging stations,Dissatisfied,Rarely,Neutral,E book access,Enhance community engagement
2025-03-09 23:22:32.674,36-50 years,Male,kanakapura,,,,Yes,Never,Unsatisfied,Increased safety and security,No,Increased programming and events,Sports facilities,Accessibility and inclusivity,No,Public restrooms,Dissatisfied,Quarterly,Neutral,Language learning programs,Invest in technology
2025-03-09 23:22:50.075,36-50 years,Female,kanakapura,,,,Yes,Never,Neutral,"Cleaner, more comfortable vehicles",No,More amenities,Picnic area,Crowding and noise,Yes,Electric vehicle charging stations,Neutral,Never,Satisfied,Language learning programs,Enhance community engagement
2025-03-09 23:23:06.669,36-50 years,Female,kanakapura,,,,Yes,Once a week,Neutral,Increased safety and security,No,Better maintenance and cleanliness,Sports facilities,Lack of amenities,No,Sports equipment rentals,Dissatisfied,Rarely,Neutral,Language learning programs,Invest in technology
2025-03-09 23:23:23.134,18-35 years,Male,kanakapura,,,,No,A few times a week,Neutral,Reduced fares or free transfers,No,Increased programming and events,Picnic area,Accessibility and inclusivity,No,Electric vehicle charging stations,Neutral,Monthly,Satisfied,E book access,Invest in technology
2025-03-09 23:23:40.049,51-70 years,Male,kanakapura,,,,Yes,Once a week,Neutral,"Cleaner, more comfortable vehicles",No,More amenities,Walking trails,Safety and security,No,Sports equipment rentals,Neutral,Quarterly,Satisfied,Language learning programs,Improve customer service
2025-03-09 23:24:09.844,36-50 years,Female,kanakapura,,,,No,Once a week,Unsatisfied,Reduced fares or free transfers,Yes,More amenities,Sports facilities,Lack of amenities,Yes,Sports equipment rentals,Satisfied,Rarely,Neutral,"DIY workshop(crafting,painting)",Enhance community engagement
2025-03-09 23:24:26.049,18-35 years,Male,mysuru,,,,Yes,A few times a week,Unsatisfied,Increased safety and security,Sometimes,Better maintenance and cleanliness,Picnic area,Accessibility and inclusivity,Sometimes,Sports equipment rentals,Dissatisfied,Quarterly,Neutral,E book access,Increase transparency
2025-03-09 23:24:39.515,36-50 years,Female,kanakapura,,,,No,Once a week,Neutral,"Cleaner, more comfortable vehicles",No,Increased programming and events,Walking trails,Lack of amenities,Sometimes,Sports equipment rentals,Neutral,Quarterly,Neutral,"DIY workshop(crafting,painting)",Increase transparency
2025-03-09 23:24:53.801,36-50 years,Male,kanakapura,,,,Yes,Once a week,Unsatisfied,"Cleaner, more comfortable vehicles",Yes,Improved lighting and safety,Picnic area,Maintenance and cleanliness,No,Sports equipment rentals,Dissatisfied,Quarterly,Dissatisfied,"DIY workshop(crafting,painting)",Increase transparency
2025-03-09 23:25:10.124,18-35 years,Male,palamaner,,,,No,Once a week,Satisfied,Reduced fares or free transfers,Yes,Increased programming and events,Picnic area,Accessibility and inclusivity,Sometimes,Public restrooms,Neutral,Quarterly,Satisfied,E book access,Invest in technology
2025-03-09 23:25:37.478,18-35 years,Male,Hyderabad,,,,Yes,Once a week,Neutral,"Cleaner, more comfortable vehicles",Yes,More amenities,Walking trails,Lack of amenities,No,Hu,Satisfied,Weekly,Neutral,Language learning programs,Increase transparency
2025-03-09 23:25:52.153,36-50 years,Female,mysuru,,,,No,A few times a week,Satisfied,"Cleaner, more comfortable vehicles",No,Increased programming and events,Walking trails,Lack of amenities,No,Sports equipment rentals,Dissatisfied,Monthly,Very Satisfied,E book access,Improve customer service
2025-03-09 23:26:19.900,51-70 years,Female,Hyderabad,,,,Yes,A few times a week,Unsatisfied,"Cleaner, more comfortable vehicles",No,Increased programming and events,Walking trails,Crowding and noise,No,Public restrooms,Satisfied,Quarterly,Dissatisfied,Language learning programs,Invest in technology
2025-03-09 23:26:42.001,51-70 years,Female,kanakapura,,,,No,Once a week,Neutral,"Cleaner, more comfortable vehicles",No,More amenities,Walking trails,Lack of amenities,Sometimes,Sports equipment rentals,Satisfied,Quarterly,Satisfied,E book access,Increase transparency
2025-03-09 23:26:59.830,18-35 years,Male,Hyderabad,,,,Yes,Once a week,Unsatisfied,Reduced fares or free transfers,Yes,More amenities,Restrooms,Lack of amenities,Yes,Sports equipment rentals,Dissatisfied,Quarterly,Satisfied,E book access,Invest in technology
2025-03-09 23:27:24.153,36-50 years,Male,Hyderabad,,,,Yes,Once a week,Neutral,Reduced fares or free transfers,No,Increased programming and events,Picnic area,Lack of amenities,Yes,Sports equipment rentals,Satisfied,Monthly,Dissatisfied,"DIY workshop(crafting,painting)",Increase transparency
2025-03-09 23:27:42.728,36-50 years,Male,Hyderabad,,,,No,Once a week,Satisfied,"Cleaner, more comfortable vehicles",Sometimes,More amenities,Picnic area,Accessibility and inclusivity,Sometimes,Electric vehicle charging stations,Neutral,Quarterly,Neutral,Language learning programs,Invest in technology
2025-03-09 23:28:06.069,18-35 years,Male,mysuru,,,,Yes,A few times a week,Neutral,Reduced fares or free transfers,No,Increased programming and events,Picnic area,Accessibility and inclusivity,No,Sports equipment rentals,Dissatisfied,Rarely,Dissatisfied,Language learning programs,Improve customer service
2025-03-09 23:28:30.544,36-50 years,Female,mysuru,,,,No,Once a week,Unsatisfied,Reduced fares or free transfers,Sometimes,Better maintenance and cleanliness,Walking trails,Lack of amenities,No,Electric vehicle charging stations,Satisfied,Quarterly,Neutral,Language learning programs,Improve customer service
2025-03-09 23:28:47.729,36-50 years,Female,mysuru,,,,Yes,Never,Unsatisfied,"Cleaner, more comfortable vehicles",No,Increased programming and events,Sports facilities,Maintenance and cleanliness,No,Sports equipment rentals,Dissatisfied,Rarely,Satisfied,E book access,Improve customer service
2025-03-09 23:29:05.915,36-50 years,Male,kanakapura,,,,No,Once a week,Neutral,"Cleaner, more comfortable vehicles",Yes,Better maintenance and cleanliness,Picnic area,Accessibility and inclusivity,Sometimes,Sports equipment rentals,Neutral,Monthly,Dissatisfied,Language learning programs,Invest in technology
2025-03-09 23:29:20.958,51-70 years,Female,chennai,,,,Yes,A few times a week,Neutral,Reduced fares or free transfers,No,Better maintenance and cleanliness,Walking trails,Lack of amenities,No,Electric vehicle charging stations,Neutral,Rarely,Neutral,E book access,Invest in technology
2025-03-09 23:29:35.431,18-35 years,Female,kanakapura,,,,No,A few times a week,Neutral,Reduced fares or free transfers,No,Increased programming and events,Restrooms,Accessibility and inclusivity,No,Sports equipment rentals,Very dissatisfied,Rarely,Neutral,Language learning programs,Invest in technology
2025-03-09 23:29:53.349,18-35 years,Male,kanakapura,,,,No,Never,Neutral,Reduced fares or free transfers,No,Better maintenance and cleanliness,Walking trails,Accessibility and inclusivity,No,Electric vehicle charging stations,Satisfied,Monthly,Satisfied,Language learning programs,Invest in technology
